RupSub,RupEx,RupTerm,RupSubDate,RupExDate,RupTermDate,WaveSub,WaveEx,WaveTerm,WaveSubDate,WaveExDate,WaveTermDate,JobCode
03:40:11,03:45:20,03:46:58,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:11,03:45:20,03:47:29,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:11,03:45:22,03:47:52,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:11,03:45:21,03:47:20,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:11,03:45:41,03:49:19,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:11,03:45:26,03:48:07,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:11,03:45:31,03:47:42,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:11,03:45:35,03:47:25,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:12,03:45:37,03:47:42,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:12,03:45:39,03:47:10,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:12,03:45:40,03:47:23,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:12,03:45:39,03:47:46,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:12,03:45:41,03:48:09,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:12,03:45:41,03:46:48,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:13,03:45:38,03:47:08,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:18,03:45:41,03:47:08,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:19,03:45:38,03:47:12,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:19,03:45:41,03:46:58,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:19,03:45:48,03:47:26,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:19,03:45:49,03:47:15,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:19,03:45:49,03:47:52,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:19,03:45:45,03:47:55,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:19,03:45:51,03:47:25,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:19,03:45:53,03:47:31,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:20,03:45:53,03:47:25,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:20,03:45:56,03:47:12,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:20,03:46:06,03:48:17,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:20,03:46:10,03:48:51,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:20,03:46:13,03:48:10,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:20,03:46:13,03:47:52,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:21,03:46:15,03:48:15,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:21,03:46:15,03:47:14,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:21,03:46:10,03:47:51,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:21,03:46:16,03:47:25,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:21,03:46:20,03:48:27,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:21,03:46:20,03:49:14,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:21,03:46:21,03:47:50,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:21,03:46:23,03:48:28,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:22,03:48:04,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:24,03:48:12,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:24,03:47:52,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:22,03:49:03,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:30,03:47:43,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:41,03:47:55,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:51,03:48:17,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:40,03:47:58,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:41,03:48:50,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:22,03:46:41,03:48:38,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:52,03:49:18,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:43,03:48:42,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:45,03:48:16,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:45,03:48:36,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:47,03:48:52,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:47,03:48:15,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:47,03:48:20,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:47,03:48:15,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:47,03:48:46,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:44,03:49:05,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:23,03:46:45,03:48:31,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:24,03:46:48,03:48:36,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:29,03:46:49,03:49:01,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:29,03:46:51,03:48:38,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:29,03:46:51,03:48:59,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:29,03:46:52,03:49:06,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:29,03:47:08,03:48:54,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:29,03:46:57,03:48:12,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:30,03:47:08,03:49:55,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:30,03:46:59,03:49:21,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:31,03:47:00,03:48:49,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:31,03:47:00,03:48:32,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:32,03:47:01,03:48:29,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:32,03:46:59,03:48:25,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:32,03:47:08,03:49:02,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:33,03:47:08,03:49:14,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:33,03:47:19,03:49:05,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:33,03:47:27,03:49:07,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:34,03:47:12,03:49:30,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:35,03:47:17,03:48:55,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:40,03:47:17,03:48:56,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:41,03:47:14,03:48:34,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:41,03:47:20,03:50:23,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:42,03:47:18,03:49:16,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:42,03:47:19,03:48:40,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:42,03:47:21,03:49:14,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:42,03:47:21,03:49:43,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:43,03:47:24,03:49:14,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:43,03:47:23,03:49:31,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:44,03:47:29,03:49:37,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:44,03:47:29,03:48:59,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:44,03:47:33,03:49:09,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:44,03:47:34,03:49:24,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:44,03:47:34,03:49:21,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:44,03:47:29,03:49:10,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:44,03:47:34,03:49:21,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:45,03:47:35,03:49:39,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:45,03:47:34,03:50:34,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:45,03:47:39,03:49:32,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:45,03:47:40,03:49:04,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:45,03:47:43,03:50:23,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:45,03:47:43,03:49:42,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:45,03:47:43,03:49:56,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:46,03:47:44,03:50:16,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:51,03:47:46,03:50:19,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:51,03:47:42,03:49:32,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:51,03:47:42,03:49:22,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:51,03:47:42,03:49:37,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:52,03:47:42,03:49:09,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:52,03:47:42,03:49:24,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:52,03:47:44,03:50:27,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:52,03:47:43,03:49:48,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:52,03:47:46,03:50:26,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:52,03:47:43,03:50:53,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:52,03:47:43,03:49:14,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:53,03:47:46,03:49:38,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:53,03:47:43,03:50:12,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:53,03:47:44,03:49:52,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:53,03:47:43,03:51:03,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:53,03:47:43,03:50:12,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:53,03:47:44,03:50:14,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:53,03:47:46,03:50:03,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:53,03:47:43,03:50:34,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:54,03:47:56,03:50:02,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:54,03:47:51,03:49:36,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:54,03:47:51,03:49:08,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:55,03:47:56,03:49:38,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:55,03:48:01,03:49:53,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:55,03:47:55,03:50:27,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:55,03:48:01,03:50:38,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:55,03:48:01,03:49:23,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:55,03:48:02,03:50:24,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:55,03:48:03,03:50:42,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:55,03:47:59,03:49:36,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:56,03:48:05,03:49:34,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:56,03:48:02,03:50:08,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:56,03:48:13,03:50:24,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:56,03:48:18,03:50:04,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:56,03:48:19,03:50:13,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:56,03:48:16,03:50:29,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:56,03:48:21,03:50:13,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:56,03:48:22,03:49:48,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:40:57,03:48:24,03:50:04,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:02,03:48:24,03:50:39,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:03,03:48:24,03:50:05,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:03,03:48:26,03:50:15,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:03,03:48:39,03:50:24,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:03,03:48:29,03:50:06,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:03,03:48:29,03:49:56,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:03,03:48:29,03:50:26,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:03,03:48:31,03:50:29,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:03,03:48:36,03:50:41,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:04,03:48:38,03:50:07,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:04,03:48:36,03:50:08,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:05,03:48:41,03:51:26,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:05,03:48:41,03:50:55,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:05,03:48:44,03:50:15,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:05,03:48:42,03:50:34,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:05,03:48:44,03:51:10,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:41,03:50:14,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:41,03:49:52,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:44,03:50:59,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:45,03:51:26,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:45,03:50:06,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:41,03:50:46,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:41,03:50:53,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:44,03:50:13,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:06,03:48:44,03:52:10,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:07,03:49:02,03:51:26,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:07,03:48:40,03:50:29,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:07,03:49:04,03:51:51,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:07,03:48:44,03:51:08,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:08,03:49:05,03:51:40,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:14,03:49:05,03:51:18,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:14,03:49:07,03:51:23,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:14,03:48:41,03:50:38,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:14,03:48:42,03:51:36,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:15,03:48:44,03:52:08,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
03:41:15,03:48:41,03:51:07,2023-01-27,2023-01-27,2023-01-27,,,,,,,0
